Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,13,3/26/2018,4/1/2018,2,2,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,14,4/2/2018,4/8/2018,6,6,,0,0,0,0,0,0,0,0,0,0,6,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,15,4/9/2018,4/15/2018,3,3,,0,0,0,0,0,1,0,0,1,1,2,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,16,4/16/2018,4/22/2018,9,9,,0,3,0,0,3,0,0,0,0,3,6,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,17,4/23/2018,4/29/2018,8,8,,0,0,0,0,0,0,0,0,0,0,8,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,18,4/30/2018,5/6/2018,4,4,,0,0,0,0,0,0,0,0,0,0,4,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,19,5/7/2018,5/13/2018,13,13,,0,0,0,0,0,1,0,0,1,1,12,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,20,5/14/2018,5/20/2018,3,3,,0,0,0,0,0,0,0,0,0,0,3,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,21,5/21/2018,5/27/2018,8,8,,0,0,0,0,0,0,0,0,0,0,8,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,22,5/28/2018,6/3/2018,3,3,,0,0,0,0,0,0,0,0,0,0,3,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,23,6/4/2018,6/10/2018,7,7,,0,0,0,0,0,0,0,0,0,0,7,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,24,6/11/2018,6/17/2018,6,6,,0,0,0,0,0,0,0,0,0,0,6,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,25,6/18/2018,6/24/2018,6,6,,0,0,0,0,0,0,0,0,0,0,6,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,26,6/25/2018,7/1/2018,11,11,,0,0,0,0,0,0,0,0,0,0,11,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,27,7/2/2018,7/8/2018,3,3,,0,0,0,0,0,0,0,0,0,0,3,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,28,7/9/2018,7/15/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,29,7/16/2018,7/22/2018,3,3,,0,0,0,0,0,0,0,0,0,0,3,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,30,7/23/2018,7/29/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,31,7/30/2018,8/5/2018,1,1,,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,32,8/6/2018,8/12/2018,10,10,,0,2,0,0,2,0,0,0,0,2,8,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,33,8/13/2018,8/19/2018,4,4,,0,0,0,0,0,0,0,0,0,0,4,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,34,8/20/2018,8/26/2018,2,2,,1,0,0,0,1,0,0,0,0,1,1,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,35,8/27/2018,9/2/2018,11,11,,0,0,0,0,0,4,0,0,4,4,7,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,36,9/3/2018,9/9/2018,23,23,,0,5,0,0,5,3,0,0,3,8,14,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,37,9/10/2018,9/16/2018,22,22,,0,6,0,0,6,0,0,0,0,6,8,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,38,9/17/2018,9/23/2018,18,18,,0,4,0,0,4,0,0,0,0,4,14,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,39,9/24/2018,9/30/2018,31,31,,0,18,0,0,18,1,0,0,1,19,12,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,40,10/1/2018,10/7/2018,47,47,,0,20,0,0,20,11,0,0,11,31,15,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,41,10/8/2018,10/14/2018,3,3,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,42,10/15/2018,10/21/2018,6,6,,0,1,0,0,1,0,0,0,0,1,5,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,43,10/22/2018,10/28/2018,9,9,,0,4,0,0,4,0,0,0,0,4,5,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,44,10/29/2018,11/4/2018,1,1,,0,1,0,0,1,0,0,0,0,1,,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,45,11/5/2018,11/11/2018,2,2,,0,2,0,0,2,0,0,0,0,2,,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,46,11/12/2018,11/18/2018,30,30,,0,7,0,0,7,4,0,0,4,11,19,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,47,11/19/2018,11/25/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,48,11/26/2018,12/2/2018,3,3,,0,0,0,0,0,0,0,0,0,0,3,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,49,12/3/2018,12/9/2018,2,2,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,50,12/10/2018,12/16/2018,13,13,,0,0,0,0,0,0,1,0,1,1,12,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,51,12/17/2018,12/23/2018,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,52,12/24/2018,12/30/2018,11,11,,0,1,0,0,1,0,0,0,0,1,10,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,1,12/31/2018,1/6/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,2,1/7/2019,1/13/2019,1,1,,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,3,1/14/2019,1/20/2019,7,7,,0,0,0,0,0,0,0,2,2,2,5,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,4,1/21/2019,1/27/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,5,1/28/2019,2/3/2019,8,8,,0,0,0,0,0,0,0,0,0,0,8,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,6,2/4/2019,2/10/2019,19,19,,1,0,0,0,1,0,0,3,3,4,15,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,7,2/11/2019,2/17/2019,2,2,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,8,2/18/2019,2/24/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,9,2/25/2019,3/3/2019,6,6,,1,0,0,0,1,0,0,1,1,2,4,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,10,3/4/2019,3/10/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,11,3/11/2019,3/17/2019,1,1,,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,12,3/18/2019,3/24/2019,3,3,,0,0,0,0,0,0,0,0,0,0,3,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,13,3/25/2019,3/31/2019,7,7,,0,0,0,0,0,0,0,0,0,0,7,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,14,4/1/2019,4/7/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,15,4/8/2019,4/14/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,16,4/15/2019,4/21/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,17,4/22/2019,4/28/2019,6,6,,0,0,0,0,0,0,0,0,0,0,5,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,18,4/29/2019,5/5/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,19,5/6/2019,5/12/2019,1,1,,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,20,5/13/2019,5/19/2019,1,1,,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,21,5/20/2019,5/26/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,22,5/27/2019,6/2/2019,8,8,,1,0,0,0,1,0,0,0,0,1,7,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,23,6/3/2019,6/9/2019,10,10,,0,0,0,0,0,0,0,0,0,0,10,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,24,6/10/2019,6/16/2019,22,22,,6,0,0,0,6,0,0,0,0,6,16,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,25,6/17/2019,6/23/2019,67,67,,16,1,0,0,17,0,0,1,1,18,49,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,26,6/24/2019,6/30/2019,174,174,,70,7,0,0,77,0,0,3,3,80,94,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,27,7/1/2019,7/7/2019,146,146,,50,9,0,0,59,0,0,1,1,60,86,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,28,7/8/2019,7/14/2019,170,170,,83,4,0,0,87,0,0,6,6,93,77,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,29,7/15/2019,7/21/2019,175,175,,84,4,0,0,88,0,0,2,2,90,85,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,30,7/22/2019,7/28/2019,150,150,,51,1,0,0,52,0,0,5,5,57,93,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,31,7/29/2019,8/4/2019,145,145,,53,1,0,0,54,0,0,5,5,59,86,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,32,8/5/2019,8/11/2019,123,123,,33,14,0,0,47,0,0,2,2,49,74,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,33,8/12/2019,8/18/2019,84,84,,25,5,0,0,30,0,0,6,6,36,48,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,34,8/19/2019,8/25/2019,106,106,,32,3,0,0,35,0,0,15,15,50,56,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,35,8/26/2019,9/1/2019,106,106,,37,2,0,0,39,0,0,14,14,53,53,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,36,9/2/2019,9/8/2019,85,85,,11,4,0,0,15,0,0,25,25,40,45,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,37,9/9/2019,9/15/2019,77,77,,10,6,0,0,16,0,0,13,13,29,48,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,38,9/16/2019,9/22/2019,83,83,,9,1,0,0,10,0,0,9,9,19,64,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,39,9/23/2019,9/29/2019,57,57,,3,1,0,0,4,0,0,16,16,20,37,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,40,9/30/2019,10/6/2019,31,31,,2,2,0,0,4,0,0,2,2,6,25,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,41,10/7/2019,10/13/2019,19,19,,0,0,0,0,0,0,0,2,2,2,17,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,42,10/14/2019,10/20/2019,21,21,,2,1,0,0,3,0,0,2,2,5,16,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,43,10/21/2019,10/27/2019,15,15,,1,1,0,0,2,0,0,1,1,3,12,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,44,10/28/2019,11/3/2019,10,10,,0,0,0,0,0,0,0,0,0,0,10,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,45,11/4/2019,11/10/2019,14,14,,0,0,0,0,0,0,0,3,3,3,11,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,46,11/11/2019,11/17/2019,15,15,,0,0,0,0,0,0,0,0,0,0,15,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,47,11/18/2019,11/24/2019,8,8,,1,1,0,0,2,0,0,0,0,2,6,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,48,11/25/2019,12/1/2019,27,27,,0,6,0,0,6,0,0,6,6,12,15,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,49,12/2/2019,12/8/2019,11,11,,0,0,0,0,0,0,0,2,2,2,9,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,50,12/9/2019,12/15/2019,11,11,,1,0,0,0,1,0,0,1,1,2,9,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,51,12/16/2019,12/22/2019,20,20,,0,1,0,0,1,0,0,0,0,1,19,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2019,52,12/23/2019,12/29/2019,2,2,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,1995,1,1/2/1995,1/8/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,2,1/9/1995,1/15/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,3,1/16/1995,1/22/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,4,1/23/1995,1/29/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,5,1/30/1995,2/5/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,6,2/6/1995,2/12/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,7,2/13/1995,2/19/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,8,2/20/1995,2/26/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,9,2/27/1995,3/5/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,10,3/6/1995,3/12/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,11,3/13/1995,3/19/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,12,3/20/1995,3/26/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,13,3/27/1995,4/2/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,14,4/3/1995,4/9/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,15,4/10/1995,4/16/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,16,4/17/1995,4/23/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,17,4/24/1995,4/30/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,18,5/1/1995,5/7/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,19,5/8/1995,5/14/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,20,5/15/1995,5/21/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,21,5/22/1995,5/28/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,22,5/29/1995,6/4/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,23,6/5/1995,6/11/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,24,6/12/1995,6/18/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,25,6/19/1995,6/25/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,26,6/26/1995,7/2/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,27,7/3/1995,7/9/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,28,7/10/1995,7/16/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,29,7/17/1995,7/23/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,30,7/24/1995,7/30/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,31,7/31/1995,8/6/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,32,8/7/1995,8/13/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,33,8/14/1995,8/20/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,34,8/21/1995,8/27/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,35,8/28/1995,9/3/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,36,9/4/1995,9/10/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,37,9/11/1995,9/17/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,38,9/18/1995,9/24/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,39,9/25/1995,10/1/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,40,10/2/1995,10/8/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,41,10/9/1995,10/15/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,42,10/16/1995,10/22/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,43,10/23/1995,10/29/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,44,10/30/1995,11/5/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,45,11/6/1995,11/12/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,46,11/13/1995,11/19/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,47,11/20/1995,11/26/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,48,11/27/1995,12/3/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,49,12/4/1995,12/10/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,50,12/11/1995,12/17/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,51,12/18/1995,12/24/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1995,52,12/25/1995,12/31/1995,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,1,1/1/1996,1/7/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,2,1/8/1996,1/14/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,3,1/15/1996,1/21/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,4,1/22/1996,1/28/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,5,1/29/1996,2/4/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,6,2/5/1996,2/11/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,7,2/12/1996,2/18/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,8,2/19/1996,2/25/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,9,2/26/1996,3/3/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,10,3/4/1996,3/10/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,11,3/11/1996,3/17/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,12,3/18/1996,3/24/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,13,3/25/1996,3/31/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,14,4/1/1996,4/7/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,15,4/8/1996,4/14/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,16,4/15/1996,4/21/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,17,4/22/1996,4/28/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,18,4/29/1996,5/5/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,19,5/6/1996,5/12/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,20,5/13/1996,5/19/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,21,5/20/1996,5/26/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,22,5/27/1996,6/2/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,23,6/3/1996,6/9/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,24,6/10/1996,6/16/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,25,6/17/1996,6/23/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,26,6/24/1996,6/30/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,27,7/1/1996,7/7/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,28,7/8/1996,7/14/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,29,7/15/1996,7/21/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,30,7/22/1996,7/28/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,31,7/29/1996,8/4/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,32,8/5/1996,8/11/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,33,8/12/1996,8/18/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,34,8/19/1996,8/25/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,35,8/26/1996,9/1/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,36,9/2/1996,9/8/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,37,9/9/1996,9/15/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,38,9/16/1996,9/22/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,39,9/23/1996,9/29/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,40,9/30/1996,10/6/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,41,10/7/1996,10/13/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,42,10/14/1996,10/20/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,43,10/21/1996,10/27/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,44,10/28/1996,11/3/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,45,11/4/1996,11/10/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,46,11/11/1996,11/17/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,47,11/18/1996,11/24/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,48,11/25/1996,12/1/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,49,12/2/1996,12/8/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,50,12/9/1996,12/15/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,51,12/16/1996,12/22/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1996,52,12/23/1996,12/29/1996,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1997,1,12/30/1996,1/5/1997,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1997,2,1/6/1997,1/12/1997,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1997,3,1/13/1997,1/19/1997,,,,,,,,,,,,,,,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,1997,4,1/20/1997,1/26/1997,,,,,,,,,,,,,,,No Report
